id,nombre,fecha_ingreso,edad,sexo,fecha_retiro,cargo
465,Trabajador_465,2022-02-28,20,F,2024-08-18,Ingeniero
466,Trabajador_466,2020-06-11,19,M,2023-12-05,Analista
467,Trabajador_467,2024-09-06,39,F,,Consultor
468,Trabajador_468,2023-06-13,19,M,2024-05-25,Coordinador
469,Trabajador_469,2023-01-05,54,F,2025-06-30,Consultor
470,Trabajador_470,2020-05-15,37,M,2021-07-01,Auxiliar
471,Trabajador_471,2025-12-19,19,F,,Analista
472,Trabajador_472,2023-02-03,35,F,2023-08-17,Auxiliar
473,Trabajador_473,2024-10-26,34,F,2025-09-14,Consultor
474,Trabajador_474,2025-01-10,27,M,,Director
475,Trabajador_475,2025-07-21,23,M,,Ingeniero
476,Trabajador_476,2024-06-16,29,M,2025-05-22,Auxiliar
477,Trabajador_477,2023-08-27,37,M,,Ingeniero
478,Trabajador_478,2023-01-02,45,F,2025-02-17,Gerente
479,Trabajador_479,2025-11-13,53,M,,Analista
480,Trabajador_480,2021-05-11,43,M,2024-03-05,Director
481,Trabajador_481,2025-12-12,37,M,,Director
482,Trabajador_482,2024-01-17,31,M,2025-07-20,Coordinador
483,Trabajador_483,2023-10-17,48,M,,Ingeniero
484,Trabajador_484,2022-04-04,20,M,2025-03-06,Coordinador
485,Trabajador_485,2023-04-14,60,M,,Auxiliar
486,Trabajador_486,2025-10-24,34,M,,Consultor
487,Trabajador_487,2025-09-19,29,F,,Ingeniero
488,Trabajador_488,2020-02-04,65,M,2020-03-31,Ingeniero
489,Trabajador_489,2024-10-24,33,F,,Auxiliar
490,Trabajador_490,2021-09-26,65,F,2024-11-15,Coordinador
491,Trabajador_491,2024-10-23,31,F,,Auxiliar
492,Trabajador_492,2023-08-01,56,M,2025-05-05,Coordinador
493,Trabajador_493,2023-07-12,57,F,,Auxiliar
494,Trabajador_494,2025-02-20,31,F,2025-09-08,Consultor
495,Trabajador_495,2024-12-23,37,M,,Gerente
496,Trabajador_496,2025-05-05,46,M,,Ingeniero
497,Trabajador_497,2024-05-03,36,M,,Consultor
498,Trabajador_498,2025-10-14,19,F,,Analista
499,Trabajador_499,2023-09-09,57,F,2025-04-14,Consultor
500,Trabajador_500,2022-07-19,43,F,,Coordinador
501,Trabajador_501,2024-08-07,65,F,,Analista
502,Trabajador_502,2024-06-16,22,F,2025-11-24,Analista
503,Trabajador_503,2025-10-04,56,M,,Director
504,Trabajador_504,2025-08-05,64,M,,Director
505,Trabajador_505,2024-03-02,39,F,,Auxiliar
506,Trabajador_506,2021-02-17,20,M,2023-06-30,Auxiliar
507,Trabajador_507,2025-07-26,44,F,,Gerente
508,Trabajador_508,2024-02-28,28,M,,Consultor
509,Trabajador_509,2022-12-04,39,F,2023-02-13,Coordinador
510,Trabajador_510,2025-12-25,52,F,,Coordinador
511,Trabajador_511,2023-08-26,62,M,,Gerente
512,Trabajador_512,2025-08-14,61,M,,Director
513,Trabajador_513,2024-03-13,37,M,2025-04-02,Gerente
514,Trabajador_514,2022-07-07,26,M,,Auxiliar
515,Trabajador_515,2023-01-01,47,F,2025-06-11,Director
516,Trabajador_516,2024-08-02,18,F,,Consultor
517,Trabajador_517,2023-04-18,44,M,2025-01-05,Director
518,Trabajador_518,2022-06-11,63,F,2025-07-28,Auxiliar
519,Trabajador_519,2023-04-25,54,M,,Director
520,Trabajador_520,2022-11-28,61,F,2025-04-12,Consultor
521,Trabajador_521,2025-05-14,32,M,,Gerente
522,Trabajador_522,2023-06-03,55,M,2024-11-03,Auxiliar
523,Trabajador_523,2023-02-26,34,M,2024-01-26,Auxiliar
524,Trabajador_524,2021-10-23,23,F,2025-01-14,Gerente
525,Trabajador_525,2025-01-18,60,F,,Gerente
526,Trabajador_526,2022-03-22,53,M,2024-02-28,Coordinador
527,Trabajador_527,2024-07-01,58,F,,Auxiliar
528,Trabajador_528,2024-10-26,47,F,2025-02-13,Consultor
529,Trabajador_529,2024-08-15,25,M,,Gerente
530,Trabajador_530,2021-06-12,50,M,2021-09-14,Coordinador
531,Trabajador_531,2023-08-04,28,F,2025-05-17,Consultor
532,Trabajador_532,2024-10-05,60,F,,Auxiliar
533,Trabajador_533,2024-04-23,33,F,2024-12-12,Analista
534,Trabajador_534,2024-03-20,62,M,2024-11-22,Auxiliar
535,Trabajador_535,2024-08-23,54,M,,Director
536,Trabajador_536,2024-04-13,33,F,,Analista
537,Trabajador_537,2025-08-12,49,M,,Analista
538,Trabajador_538,2024-10-08,63,F,,Consultor
539,Trabajador_539,2025-11-04,53,M,,Coordinador
540,Trabajador_540,2025-07-21,53,F,,Auxiliar
541,Trabajador_541,2021-04-04,62,F,2024-11-13,Consultor
542,Trabajador_542,2025-02-13,65,M,,Coordinador
543,Trabajador_543,2024-03-03,54,M,,Director
544,Trabajador_544,2024-07-27,63,M,2025-10-09,Coordinador
545,Trabajador_545,2024-07-12,48,F,,Auxiliar
546,Trabajador_546,2023-04-15,23,F,,Director
547,Trabajador_547,2025-12-19,50,F,,Consultor
548,Trabajador_548,2021-01-17,20,M,2022-10-17,Ingeniero
549,Trabajador_549,2023-11-26,65,F,2025-05-10,Director
550,Trabajador_550,2024-08-25,36,M,2025-06-21,Coordinador
551,Trabajador_551,2025-01-15,56,F,,Consultor
552,Trabajador_552,2025-02-17,52,F,,Coordinador
553,Trabajador_553,2020-09-10,40,M,2024-06-07,Auxiliar
554,Trabajador_554,2021-02-02,47,F,2023-11-19,Coordinador
555,Trabajador_555,2023-01-26,52,M,,Ingeniero
556,Trabajador_556,2023-02-08,26,F,,Coordinador
557,Trabajador_557,2023-02-02,33,M,2025-10-28,Director
558,Trabajador_558,2024-11-24,39,F,,Ingeniero
559,Trabajador_559,2025-12-26,22,F,,Coordinador
560,Trabajador_560,2020-10-23,45,M,2023-02-11,Analista
561,Trabajador_561,2023-04-27,53,M,2024-01-27,Consultor
562,Trabajador_562,2025-08-11,47,F,,Director
563,Trabajador_563,2025-01-07,26,M,,Director
564,Trabajador_564,2023-11-04,21,M,,Coordinador
565,Trabajador_565,2021-01-08,30,M,2022-08-27,Ingeniero
566,Trabajador_566,2024-01-20,62,F,2024-04-27,Consultor
567,Trabajador_567,2023-07-11,23,M,,Gerente
568,Trabajador_568,2025-12-27,30,M,,Auxiliar
569,Trabajador_569,2025-01-20,35,M,,Consultor
570,Trabajador_570,2025-02-24,24,F,,Ingeniero
571,Trabajador_571,2024-04-09,43,M,,Coordinador
572,Trabajador_572,2025-03-24,65,M,2025-06-23,Ingeniero
573,Trabajador_573,2025-03-25,26,F,,Consultor
574,Trabajador_574,2022-06-09,37,M,2024-10-30,Gerente
575,Trabajador_575,2023-06-18,51,M,2024-05-15,Coordinador
576,Trabajador_576,2025-07-03,47,F,,Ingeniero
577,Trabajador_577,2025-11-20,22,M,,Ingeniero
578,Trabajador_578,2022-07-02,63,F,,Coordinador
579,Trabajador_579,2023-05-25,63,M,,Ingeniero
580,Trabajador_580,2025-03-15,44,F,,Auxiliar
581,Trabajador_581,2024-08-18,33,M,2025-02-08,Auxiliar
582,Trabajador_582,2024-07-02,39,M,2025-07-06,Auxiliar
583,Trabajador_583,2021-03-18,41,F,,Gerente
584,Trabajador_584,2022-12-11,62,M,2023-09-04,Ingeniero
585,Trabajador_585,2023-09-11,27,F,,Ingeniero
586,Trabajador_586,2023-01-12,48,F,,Consultor
587,Trabajador_587,2022-08-06,62,M,2024-10-01,Auxiliar
588,Trabajador_588,2022-04-21,47,F,2023-06-13,Consultor
589,Trabajador_589,2024-04-26,44,M,2024-10-28,Director
590,Trabajador_590,2023-01-03,57,M,2023-04-02,Ingeniero
591,Trabajador_591,2025-06-06,23,F,,Analista
592,Trabajador_592,2024-03-04,59,F,,Coordinador
593,Trabajador_593,2023-02-17,50,M,2025-06-18,Gerente
594,Trabajador_594,2024-06-28,19,F,2025-11-13,Auxiliar
595,Trabajador_595,2024-04-16,23,M,2025-10-31,Director
596,Trabajador_596,2025-01-03,64,F,,Director
597,Trabajador_597,2025-03-20,38,M,,Analista
598,Trabajador_598,2024-05-18,57,F,,Gerente
599,Trabajador_599,2025-07-23,23,M,,Analista
600,Trabajador_600,2025-05-12,29,M,,Auxiliar
601,Trabajador_601,2021-04-03,18,F,2023-11-19,Ingeniero
602,Trabajador_602,2023-03-25,56,F,2024-11-06,Gerente
603,Trabajador_603,2025-06-28,33,M,,Analista
604,Trabajador_604,2023-09-16,62,F,,Auxiliar
605,Trabajador_605,2024-01-27,57,M,2024-06-10,Director
606,Trabajador_606,2023-07-13,35,F,2025-02-20,Consultor
607,Trabajador_607,2024-01-25,23,M,2024-11-19,Ingeniero
608,Trabajador_608,2021-04-04,59,F,2022-03-21,Ingeniero
609,Trabajador_609,2025-03-27,58,F,,Auxiliar
610,Trabajador_610,2025-11-14,50,F,,Consultor
611,Trabajador_611,2024-09-13,65,M,,Ingeniero
612,Trabajador_612,2021-03-23,29,M,2024-08-25,Gerente
613,Trabajador_613,2024-09-10,61,F,,Auxiliar
614,Trabajador_614,2025-06-04,25,F,,Ingeniero
615,Trabajador_615,2023-12-02,51,F,2025-02-03,Auxiliar
616,Trabajador_616,2023-08-23,56,M,,Ingeniero
617,Trabajador_617,2020-02-12,62,F,2023-12-16,Consultor
618,Trabajador_618,2025-06-01,36,M,,Ingeniero
619,Trabajador_619,2024-04-26,55,F,,Director
620,Trabajador_620,2025-07-10,52,F,,Ingeniero
621,Trabajador_621,2025-08-03,36,F,,Gerente
622,Trabajador_622,2024-04-11,23,M,,Auxiliar
623,Trabajador_623,2023-04-23,64,F,2023-06-24,Analista
624,Trabajador_624,2025-09-12,48,F,,Auxiliar
625,Trabajador_625,2024-12-21,22,F,,Director
626,Trabajador_626,2021-05-19,41,M,2021-06-24,Director
627,Trabajador_627,2025-05-03,59,M,,Analista
628,Trabajador_628,2023-11-13,30,F,,Ingeniero
629,Trabajador_629,2024-06-20,41,F,,Analista
630,Trabajador_630,2024-03-18,44,F,2025-07-10,Coordinador
631,Trabajador_631,2025-10-04,30,F,,Coordinador
632,Trabajador_632,2024-04-02,36,F,,Gerente
633,Trabajador_633,2025-05-16,25,M,,Consultor
634,Trabajador_634,2024-07-09,50,M,,Director
635,Trabajador_635,2024-03-03,49,F,,Director
636,Trabajador_636,2024-11-08,50,M,,Coordinador
637,Trabajador_637,2025-11-16,25,M,,Analista
638,Trabajador_638,2021-04-24,24,F,2024-01-02,Gerente
639,Trabajador_639,2022-12-27,59,M,2023-12-17,Gerente
640,Trabajador_640,2025-08-28,48,M,,Coordinador
641,Trabajador_641,2025-01-27,25,F,2025-11-28,Ingeniero
642,Trabajador_642,2023-10-06,41,F,,Analista
643,Trabajador_643,2024-11-03,33,F,2025-06-17,Consultor
644,Trabajador_644,2025-08-02,26,F,,Director
645,Trabajador_645,2023-01-22,57,F,2025-10-19,Consultor
646,Trabajador_646,2024-04-02,37,F,,Director
647,Trabajador_647,2022-06-22,42,F,2023-11-10,Auxiliar
648,Trabajador_648,2024-03-12,41,F,2025-07-15,Coordinador
649,Trabajador_649,2021-04-03,51,M,2023-01-01,Analista
650,Trabajador_650,2023-11-01,20,M,,Auxiliar
651,Trabajador_651,2021-06-28,25,F,2023-10-08,Coordinador
652,Trabajador_652,2022-10-11,26,M,2024-12-19,Coordinador
653,Trabajador_653,2024-02-23,57,M,2025-08-06,Coordinador
654,Trabajador_654,2023-09-18,53,M,,Coordinador
655,Trabajador_655,2024-06-26,47,F,,Analista
656,Trabajador_656,2021-08-01,55,M,2022-07-08,Ingeniero
657,Trabajador_657,2022-09-09,38,M,2024-05-30,Director
658,Trabajador_658,2025-08-10,47,M,,Gerente
659,Trabajador_659,2023-10-15,40,F,2025-12-04,Director
660,Trabajador_660,2025-11-05,27,F,,Ingeniero
661,Trabajador_661,2025-10-13,55,M,,Gerente
662,Trabajador_662,2023-07-06,20,F,2024-02-10,Consultor
663,Trabajador_663,2025-06-04,39,F,,Gerente
664,Trabajador_664,2023-01-25,53,M,,Auxiliar
665,Trabajador_665,2024-09-24,26,F,,Coordinador
666,Trabajador_666,2023-07-12,44,F,,Consultor
667,Trabajador_667,2022-05-18,38,F,2025-05-24,Coordinador
668,Trabajador_668,2025-08-22,57,F,,Auxiliar
669,Trabajador_669,2025-02-18,25,M,2025-06-10,Auxiliar
670,Trabajador_670,2023-04-05,44,M,,Consultor
671,Trabajador_671,2024-06-08,38,F,,Auxiliar
672,Trabajador_672,2022-12-08,36,M,2024-06-22,Gerente
673,Trabajador_673,2022-10-16,52,M,2024-10-25,Director
674,Trabajador_674,2023-11-02,19,M,2025-03-24,Director
675,Trabajador_675,2021-02-17,37,F,2021-04-28,Consultor
676,Trabajador_676,2021-12-15,53,F,2024-10-04,Analista
677,Trabajador_677,2023-12-28,59,F,2024-06-30,Coordinador
678,Trabajador_678,2025-10-25,57,F,,Analista
679,Trabajador_679,2025-11-21,41,M,,Gerente
680,Trabajador_680,2023-12-08,53,F,,Analista
681,Trabajador_681,2024-02-14,56,F,,Gerente
682,Trabajador_682,2025-06-26,51,F,,Auxiliar
683,Trabajador_683,2024-08-24,62,F,,Coordinador
684,Trabajador_684,2024-10-13,19,F,2025-10-30,Gerente
685,Trabajador_685,2024-07-12,31,M,,Coordinador
686,Trabajador_686,2025-12-09,38,F,,Analista
687,Trabajador_687,2023-05-06,49,M,2024-08-28,Analista
688,Trabajador_688,2024-05-25,63,M,,Coordinador
689,Trabajador_689,2022-11-07,64,F,,Director
690,Trabajador_690,2024-04-20,41,M,2024-09-08,Analista
691,Trabajador_691,2024-06-12,43,F,,Gerente
692,Trabajador_692,2024-07-11,19,F,,Analista
693,Trabajador_693,2021-09-25,29,M,2021-11-04,Consultor
694,Trabajador_694,2025-12-14,30,F,,Auxiliar
695,Trabajador_695,2024-03-04,22,F,,Director
696,Trabajador_696,2021-04-13,56,F,2022-10-27,Analista
697,Trabajador_697,2025-02-08,50,M,,Ingeniero
698,Trabajador_698,2024-06-02,47,F,,Gerente
699,Trabajador_699,2025-06-06,52,M,,Director
700,Trabajador_700,2023-12-26,40,M,,Director
701,Trabajador_701,2023-08-07,35,F,,Coordinador
702,Trabajador_702,2025-12-07,40,F,,Ingeniero
703,Trabajador_703,2025-05-26,42,F,,Coordinador
704,Trabajador_704,2025-05-03,43,M,,Gerente
705,Trabajador_705,2021-11-04,34,F,2023-01-21,Auxiliar
706,Trabajador_706,2023-01-23,50,M,2025-08-26,Auxiliar
707,Trabajador_707,2022-08-25,33,M,2024-08-23,Consultor
708,Trabajador_708,2023-07-17,34,M,2025-06-05,Director
709,Trabajador_709,2021-01-23,30,F,2022-06-25,Coordinador
710,Trabajador_710,2023-07-18,57,F,,Consultor
711,Trabajador_711,2023-09-23,53,F,,Director
712,Trabajador_712,2024-10-17,56,M,,Consultor
713,Trabajador_713,2021-08-07,19,F,2022-01-09,Director
714,Trabajador_714,2022-09-01,35,M,2025-05-24,Ingeniero
715,Trabajador_715,2025-11-19,24,F,,Analista
716,Trabajador_716,2024-01-16,35,M,,Director
717,Trabajador_717,2020-11-16,21,F,2021-03-05,Analista
718,Trabajador_718,2022-02-14,65,F,2025-01-09,Analista
719,Trabajador_719,2021-10-22,22,M,2024-07-22,Consultor
720,Trabajador_720,2024-07-15,47,M,,Ingeniero
721,Trabajador_721,2022-02-24,26,F,2024-12-02,Coordinador
722,Trabajador_722,2020-08-06,44,M,2023-07-28,Director
723,Trabajador_723,2025-05-22,50,F,,Director
724,Trabajador_724,2021-12-17,45,M,2025-08-29,Analista
725,Trabajador_725,2025-05-22,32,F,,Coordinador
726,Trabajador_726,2023-03-19,61,M,2024-10-17,Coordinador
727,Trabajador_727,2022-05-01,59,F,2025-05-03,Coordinador
728,Trabajador_728,2025-04-11,57,M,,Coordinador
729,Trabajador_729,2024-11-27,45,F,,Coordinador
730,Trabajador_730,2024-02-25,56,F,2025-05-24,Consultor
731,Trabajador_731,2024-04-01,65,M,,Auxiliar
732,Trabajador_732,2023-11-14,18,M,,Director
733,Trabajador_733,2024-08-09,23,F,2025-04-25,Analista
734,Trabajador_734,2022-03-16,34,M,2024-08-25,Coordinador
735,Trabajador_735,2023-04-23,27,F,,Coordinador
736,Trabajador_736,2022-08-14,51,M,2025-03-04,Auxiliar
737,Trabajador_737,2023-08-26,51,M,2025-02-21,Ingeniero
738,Trabajador_738,2022-02-12,48,F,2024-03-10,Gerente
739,Trabajador_739,2023-01-24,36,F,2024-04-08,Auxiliar
740,Trabajador_740,2021-11-22,64,M,2025-11-15,Ingeniero
741,Trabajador_741,2023-10-12,31,M,2025-04-26,Director
742,Trabajador_742,2025-09-14,37,F,,Coordinador
743,Trabajador_743,2021-12-20,64,M,2024-10-29,Consultor
744,Trabajador_744,2024-02-22,41,M,,Ingeniero
745,Trabajador_745,2023-03-07,19,M,,Auxiliar
746,Trabajador_746,2025-02-18,56,M,,Coordinador
747,Trabajador_747,2023-10-24,19,F,2025-01-08,Director
748,Trabajador_748,2024-07-09,52,M,2025-02-10,Auxiliar
749,Trabajador_749,2024-10-26,22,M,,Consultor
750,Trabajador_750,2023-09-15,34,M,,Coordinador
751,Trabajador_751,2020-08-02,32,F,2021-03-15,Gerente
752,Trabajador_752,2021-08-14,35,M,2022-12-30,Coordinador
753,Trabajador_753,2024-06-09,59,M,,Director
754,Trabajador_754,2024-01-26,25,M,,Consultor
755,Trabajador_755,2025-12-15,43,M,,Ingeniero
756,Trabajador_756,2021-07-21,62,F,,Gerente
757,Trabajador_757,2022-10-17,43,M,2023-05-01,Coordinador
758,Trabajador_758,2022-01-14,44,F,2025-09-16,Director
759,Trabajador_759,2022-08-18,32,M,2023-09-12,Ingeniero
760,Trabajador_760,2024-08-22,61,M,2024-11-21,Ingeniero
761,Trabajador_761,2023-08-11,65,F,,Auxiliar
762,Trabajador_762,2020-04-26,32,M,2021-12-08,Ingeniero
763,Trabajador_763,2023-08-13,48,M,,Gerente
764,Trabajador_764,2024-09-03,24,F,,Gerente
765,Trabajador_765,2025-11-15,19,F,,Director
766,Trabajador_766,2023-10-23,36,M,2025-11-10,Ingeniero
767,Trabajador_767,2020-03-06,45,F,2021-02-15,Gerente
768,Trabajador_768,2024-06-16,18,F,,Coordinador
769,Trabajador_769,2025-05-18,37,M,,Ingeniero
770,Trabajador_770,2025-11-19,56,F,,Gerente
771,Trabajador_771,2022-10-27,21,F,2025-08-10,Consultor
772,Trabajador_772,2025-08-15,45,F,,Analista
773,Trabajador_773,2022-02-05,39,F,2024-06-17,Auxiliar
774,Trabajador_774,2023-04-20,22,M,2025-11-12,Gerente
775,Trabajador_775,2025-11-14,29,F,,Consultor
776,Trabajador_776,2020-09-27,41,M,2022-07-16,Director
777,Trabajador_777,2023-01-12,36,M,2025-10-22,Analista
778,Trabajador_778,2022-10-05,31,F,2025-06-24,Auxiliar
779,Trabajador_779,2022-11-26,44,F,2023-09-10,Director
780,Trabajador_780,2025-08-03,46,M,,Gerente
781,Trabajador_781,2021-12-21,55,F,2022-09-03,Coordinador
782,Trabajador_782,2022-08-06,58,M,2023-05-05,Auxiliar
783,Trabajador_783,2022-02-27,47,F,2022-12-21,Consultor
784,Trabajador_784,2025-09-22,29,F,,Analista
785,Trabajador_785,2022-08-10,25,M,2023-05-31,Gerente
786,Trabajador_786,2022-04-22,36,M,2024-08-23,Coordinador
787,Trabajador_787,2025-07-13,39,M,,Consultor
788,Trabajador_788,2025-04-20,39,M,2025-09-04,Auxiliar
789,Trabajador_789,2022-08-27,60,F,2025-08-05,Director
790,Trabajador_790,2024-10-28,65,F,,Analista
791,Trabajador_791,2024-09-14,65,F,,Gerente
792,Trabajador_792,2024-09-14,21,F,2025-01-25,Ingeniero
793,Trabajador_793,2025-04-15,59,F,,Coordinador
794,Trabajador_794,2023-08-14,28,M,,Auxiliar
795,Trabajador_795,2023-01-04,29,M,,Gerente
796,Trabajador_796,2024-05-04,49,F,,Coordinador
797,Trabajador_797,2024-03-16,46,F,,Auxiliar
798,Trabajador_798,2020-12-05,64,F,2023-10-10,Auxiliar
799,Trabajador_799,2022-11-10,40,F,,Gerente
800,Trabajador_800,2022-07-06,29,M,2022-09-03,Consultor
801,Trabajador_801,2022-02-25,57,F,2024-11-30,Ingeniero
802,Trabajador_802,2025-02-06,45,M,,Analista
803,Trabajador_803,2025-09-27,47,F,,Coordinador
804,Trabajador_804,2022-07-23,38,M,,Gerente
805,Trabajador_805,2025-08-03,24,F,,Analista
806,Trabajador_806,2025-09-12,51,M,,Auxiliar
807,Trabajador_807,2022-04-16,48,F,2025-05-27,Analista
808,Trabajador_808,2024-12-24,24,M,,Gerente
809,Trabajador_809,2021-07-05,26,M,2022-06-25,Consultor
810,Trabajador_810,2023-12-10,46,M,2025-05-24,Auxiliar
811,Trabajador_811,2024-06-07,57,F,2025-11-12,Director
812,Trabajador_812,2024-06-14,53,F,,Consultor
813,Trabajador_813,2020-11-07,55,M,,Director
814,Trabajador_814,2022-07-21,45,M,2024-11-18,Analista
815,Trabajador_815,2023-09-10,22,F,2025-03-20,Analista
816,Trabajador_816,2022-11-25,31,F,2025-08-16,Gerente
817,Trabajador_817,2024-12-13,43,F,,Gerente
818,Trabajador_818,2024-02-11,18,F,,Consultor
819,Trabajador_819,2024-08-14,46,M,,Ingeniero
820,Trabajador_820,2025-07-09,61,M,,Gerente
821,Trabajador_821,2022-12-05,65,M,2025-01-09,Analista
822,Trabajador_822,2023-11-19,37,F,,Director
823,Trabajador_823,2025-05-20,65,M,,Analista
824,Trabajador_824,2024-01-13,22,M,2025-05-09,Ingeniero
825,Trabajador_825,2025-09-01,38,M,,Director
826,Trabajador_826,2024-06-01,65,F,,Auxiliar
827,Trabajador_827,2024-08-25,49,F,2024-12-24,Coordinador
828,Trabajador_828,2023-10-06,38,M,,Coordinador
829,Trabajador_829,2023-12-12,38,F,,Ingeniero
830,Trabajador_830,2022-02-22,64,M,,Consultor
831,Trabajador_831,2023-12-20,45,M,,Analista
832,Trabajador_832,2023-06-10,51,M,2024-08-27,Director
833,Trabajador_833,2025-08-11,39,F,,Director
834,Trabajador_834,2025-03-04,20,F,2025-07-23,Analista
835,Trabajador_835,2025-12-25,39,M,,Gerente
836,Trabajador_836,2022-01-17,22,M,2022-04-16,Gerente
837,Trabajador_837,2024-02-01,28,F,2025-06-23,Ingeniero
838,Trabajador_838,2024-07-01,45,M,,Coordinador
839,Trabajador_839,2022-12-16,24,M,,Analista
840,Trabajador_840,2023-11-03,63,M,2025-04-27,Gerente
841,Trabajador_841,2023-03-18,38,M,,Gerente
842,Trabajador_842,2025-12-27,34,F,,Gerente
843,Trabajador_843,2023-06-06,57,F,2025-03-13,Consultor
844,Trabajador_844,2023-07-14,28,M,2023-11-26,Ingeniero
845,Trabajador_845,2022-08-07,37,M,2024-05-18,Ingeniero
846,Trabajador_846,2024-01-13,45,F,,Auxiliar
847,Trabajador_847,2024-01-06,65,F,,Consultor
848,Trabajador_848,2023-05-13,46,F,2024-05-04,Ingeniero
849,Trabajador_849,2021-02-06,27,F,2023-11-19,Consultor
850,Trabajador_850,2025-02-28,62,M,,Gerente
851,Trabajador_851,2024-07-21,39,F,,Director
852,Trabajador_852,2025-10-12,61,F,,Analista
853,Trabajador_853,2022-04-15,39,F,2022-08-18,Gerente
854,Trabajador_854,2025-03-17,24,F,2025-12-13,Consultor
855,Trabajador_855,2025-02-10,54,F,,Director
856,Trabajador_856,2020-04-02,60,F,2023-11-26,Analista
857,Trabajador_857,2023-12-15,25,F,,Consultor
858,Trabajador_858,2025-01-01,44,M,,Coordinador
859,Trabajador_859,2024-02-26,65,F,2025-05-23,Coordinador
860,Trabajador_860,2021-04-03,31,M,2022-08-11,Ingeniero
861,Trabajador_861,2024-08-09,29,F,2025-07-20,Coordinador
862,Trabajador_862,2023-09-01,34,F,2025-05-12,Analista
863,Trabajador_863,2023-12-09,19,F,2025-06-21,Auxiliar
864,Trabajador_864,2021-12-09,48,M,,Director
865,Trabajador_865,2023-02-28,63,F,2025-04-09,Ingeniero
866,Trabajador_866,2023-11-05,38,M,2025-08-25,Auxiliar
867,Trabajador_867,2023-01-03,64,M,2025-09-20,Director
868,Trabajador_868,2021-01-23,54,M,2022-07-10,Ingeniero
869,Trabajador_869,2023-05-01,60,F,2025-02-19,Gerente
870,Trabajador_870,2023-07-12,56,F,2024-06-05,Consultor
871,Trabajador_871,2025-03-03,24,F,,Auxiliar
872,Trabajador_872,2025-07-19,63,M,,Gerente
873,Trabajador_873,2022-10-28,30,F,2025-11-28,Coordinador
874,Trabajador_874,2022-02-14,55,M,2023-08-02,Gerente
875,Trabajador_875,2021-09-05,52,F,2025-07-01,Consultor
876,Trabajador_876,2023-07-26,28,M,,Analista
877,Trabajador_877,2024-12-15,24,M,,Consultor
878,Trabajador_878,2025-02-25,20,F,,Ingeniero
879,Trabajador_879,2024-10-10,37,F,2025-05-24,Auxiliar
880,Trabajador_880,2023-04-20,56,F,2024-08-04,Consultor
881,Trabajador_881,2025-11-10,42,F,,Gerente
882,Trabajador_882,2025-05-17,65,M,2025-09-18,Consultor
883,Trabajador_883,2025-06-26,59,F,,Gerente
884,Trabajador_884,2024-08-09,28,F,,Consultor
885,Trabajador_885,2023-02-02,40,F,2024-02-19,Consultor
886,Trabajador_886,2021-01-14,55,F,2021-05-22,Consultor
887,Trabajador_887,2020-01-23,27,M,2021-08-06,Auxiliar
888,Trabajador_888,2024-07-16,53,F,,Ingeniero
889,Trabajador_889,2025-10-04,20,F,,Consultor
890,Trabajador_890,2023-06-28,47,F,,Analista
891,Trabajador_891,2023-11-25,48,F,2025-02-27,Ingeniero
892,Trabajador_892,2023-05-27,50,F,,Director
893,Trabajador_893,2025-03-22,48,F,,Coordinador
894,Trabajador_894,2025-12-02,24,M,,Director
895,Trabajador_895,2025-12-21,32,M,,Analista
896,Trabajador_896,2023-09-05,42,M,,Auxiliar
897,Trabajador_897,2025-07-03,37,F,,Ingeniero
898,Trabajador_898,2025-11-10,63,M,,Director
899,Trabajador_899,2020-12-27,24,F,2024-07-25,Gerente
900,Trabajador_900,2021-05-06,49,M,2024-03-31,Coordinador
901,Trabajador_901,2020-08-27,56,F,2023-08-17,Analista
902,Trabajador_902,2021-12-23,58,F,,Analista
